Date,Price,Returns,Returns_forward,Market_Cap,Energy_TWh_Annual,electricity_price,daily_cost_usd,cumulative_cost,CEIR,CEIR_stable,log_CEIR,fear_greed_index,post_china_ban,in_analysis_period
2022-02-27,39477.3,0.012322821773609327,-0.012772910001443982,752201377602.7124,99.0262947992304,0.076234375,20682760.801602956,20496005528.944565,36.69990118515775,36.69990118515775,3.6027740625543863,26.0,1,1
2022-02-28,38973.06,-0.012772910001443982,0.0684978290131697,742629566913.0771,101.774989848995,0.076234375,21256856.826765694,20517262385.77133,36.195353597860546,36.195353597860546,3.5889307569434297,20.0,1,1
2022-03-01,41642.63,0.0684978290131697,0.05396825320590959,793536516792.2333,102.466310538216,0.076234375,21401246.9655803,20538663632.73691,38.63622925921054,38.63622925921054,3.654190418123094,51.0,1,1
2022-03-02,43890.01,0.05396825320590959,0.0033223961443618055,836402788384.9967,100.708118611784,0.076234375,21034028.711767726,20559697661.44868,40.681667705324706,40.681667705324706,3.705777566046172,52.0,1,1
2022-03-03,44035.83,0.0033223961443618055,-0.044703597048131094,839222256961.7876,102.155564354212,0.076234375,21336344.113193505,20581034005.561874,40.776486581529085,40.776486581529085,3.708105606003846,39.0,1,1
2022-03-04,42067.27,-0.044703597048131094,-0.06393592928659253,801744776834.8761,102.334808333244,0.076234375,21373781.243916847,20602407786.80579,38.91510085283964,38.91510085283964,3.6613823720266403,33.0,1,1
2022-03-05,39377.66,-0.06393592928659253,-0.0004063217570571265,750520756717.434,101.830793186263,0.076234375,21268511.984408267,20623676298.7902,36.3912207428052,36.3912207428052,3.5943275571676265,22.0,1,1
2022-03-06,39361.66,-0.0004063217570571265,-0.008743533682268545,750252049096.6073,100.997989088074,0.076234375,21094571.436674356,20644770870.226875,36.34102087219544,36.34102087219544,3.5929471548187797,22.0,1,1
2022-03-07,39017.5,-0.008743533682268545,-0.030517331966425254,743728106365.3322,100.020894311257,0.076234375,20890494.150026664,20665661364.376904,35.98859447331104,35.98859447331104,3.583202068072188,23.0,1,1
2022-03-08,37826.79,-0.030517331966425254,0.01760868421560491,721066307741.3512,98.3639414072711,0.076234375,20544420.810191594,20686205785.187096,34.85734963816756,34.85734963816756,3.551264008462805,21.0,1,1
2022-03-09,38492.87,0.01760868421560491,0.08806150333815066,733798731501.87,98.358138803822,0.076234375,20543208.870883886,20706748994.05798,35.43766004564219,35.43766004564219,3.5677750977569174,22.0,1,1
2022-03-10,41882.61,0.08806150333815066,-0.06102102996924019,798456644442.5889,97.9005450545643,0.076234375,20447635.244915202,20727196629.302895,38.52217252157379,38.52217252157379,3.651233985172686,28.0,1,1
2022-03-11,39326.89,-0.06102102996924019,-0.01214512512939614,749770125044.8904,97.7998239198664,0.076234375,20426598.49764675,20747623227.80054,36.13763932440437,36.13763932440437,3.587334962731902,22.0,1,1
