DateTime,Estimated TWh per Year,Minimum TWh per Year
2018-01-01 00:00:00,36.7950512819092,15.68655370341
2018-01-02 00:00:00,36.9645251843373,15.7044329224208
2018-01-03 00:00:00,37.2159417164804,15.953231107284
2018-01-04 00:00:00,37.4856629940503,16.3150911715569
2018-01-05 00:00:00,37.8028523313763,16.5891475981235
2018-01-06 00:00:00,38.2097010496601,16.8962117431521
2018-01-07 00:00:00,38.5976502862591,16.997834380057
2018-01-08 00:00:00,39.026543612112,17.2025948337236
2018-01-09 00:00:00,39.4402789802126,17.3508013962657
2018-01-10 00:00:00,39.8440130152441,17.3795148174934
2018-01-11 00:00:00,40.2397317186025,17.3598359871113
2018-01-12 00:00:00,40.6372987820845,17.5132031376804
2018-01-13 00:00:00,41.0450000676022,17.6621115451181
2018-01-14 00:00:00,41.4235024803634,17.8365232808812
2018-01-15 00:00:00,41.7921787671279,17.9453068406445
2018-01-16 00:00:00,42.1049709936097,18.4393714934472
2018-01-17 00:00:00,42.3836365710552,18.8131475338719
2018-01-18 00:00:00,42.6910487781437,18.9869605490799
2018-01-19 00:00:00,43.0915766745499,19.2627123880578
2018-01-20 00:00:00,43.4363443128356,19.5378034313999
2018-01-21 00:00:00,43.7384853100276,19.882882914792
2018-01-22 00:00:00,44.0165044758848,20.3193535560113
2018-01-23 00:00:00,44.2755960651011,20.4699234993051
2018-01-24 00:00:00,44.5404469935013,20.8414752704276
2018-01-25 00:00:00,44.893631094183,21.3413010049452
2018-01-26 00:00:00,45.1508123799576,21.5078457840841
2018-01-27 00:00:00,45.4092884111104,21.5772808747773
2018-01-28 00:00:00,45.6407043766441,21.9216150381035
2018-01-29 00:00:00,45.9258533606326,22.1965111226258
2018-01-30 00:00:00,46.1587352628213,22.1339641870751
2018-01-31 00:00:00,46.4428331221129,22.1115236301143
2018-02-01 00:00:00,46.6776889187068,22.1971955995918
2018-02-02 00:00:00,46.864760554738,22.5052139760854
2018-02-03 00:00:00,47.0655262372319,22.6040040328894
2018-02-04 00:00:00,47.2599502576923,22.3649445062739
2018-02-05 00:00:00,47.4172538718676,22.4224649262861
2018-02-06 00:00:00,47.6539837298916,22.8246047738188
2018-02-07 00:00:00,47.8257165758632,23.1177737246785
2018-02-08 00:00:00,48.0036424438473,23.163093883086
2018-02-09 00:00:00,48.1847662512116,23.6329847431194
2018-02-10 00:00:00,48.3662388051655,24.0490989050134
2018-02-11 00:00:00,48.5399164211898,24.2282126322704
2018-02-12 00:00:00,48.8191991300953,24.1093229519579
2018-02-13 00:00:00,48.9997560983385,24.1091504632692
2018-02-14 00:00:00,49.193922832251,24.105530349227
2018-02-15 00:00:00,49.4038661139031,24.6646166612247
2018-02-16 00:00:00,49.6179060857603,24.5780340950889
2018-02-17 00:00:00,49.8486136575279,24.7760011906713
2018-02-18 00:00:00,50.0755112487692,25.0258958406901
2018-02-19 00:00:00,50.406512266498,25.4396958773766
2018-02-20 00:00:00,50.6493910570438,25.7202329100303
2018-02-21 00:00:00,50.8777006109776,25.8052075067224
2018-02-22 00:00:00,51.0913410661037,25.4652547010201
2018-02-23 00:00:00,51.3034706800584,25.5068537065927
2018-02-24 00:00:00,51.5093543497167,25.507306793344
2018-02-25 00:00:00,51.8157279634365,25.8057852576451
2018-02-26 00:00:00,52.0307087156315,25.7491939584381
2018-02-27 00:00:00,52.2540148161492,25.7122784267816
2018-02-28 00:00:00,52.4759997231814,25.7130470578763
2018-03-01 00:00:00,52.6936405219016,25.9267629594082
2018-03-02 00:00:00,52.9353675362334,25.8859174444039
2018-03-03 00:00:00,53.2801880631774,25.9495341617309
2018-03-04 00:00:00,53.5175587397774,25.9056281652062
2018-03-05 00:00:00,53.758681239354,26.1971510725496
2018-03-06 00:00:00,53.9878317092531,26.3151338670072
2018-03-07 00:00:00,54.2027222601195,26.8753012830775
2018-03-08 00:00:00,54.4012409667931,27.0783721571873
2018-03-09 00:00:00,54.689904698652,27.4289704477514
2018-03-10 00:00:00,54.8769749435795,27.7375617313701
2018-03-11 00:00:00,55.0662739588949,28.036242523375
2018-03-12 00:00:00,55.259077710308,28.0404244838862
2018-03-13 00:00:00,55.4455428219008,28.0376709126528
2018-03-14 00:00:00,55.6187077009492,27.8204185544365
2018-03-15 00:00:00,55.7830945105591,27.9971447140575
2018-03-16 00:00:00,56.057908101699,28.0625145296128
2018-03-17 00:00:00,56.2173988297775,27.8808965431184
2018-03-18 00:00:00,56.3704104994567,27.5998689638559
2018-03-19 00:00:00,56.5348147928874,27.699220681708
2018-03-20 00:00:00,56.7064348176049,27.9127606257453
2018-03-21 00:00:00,56.886303438556,28.1926022319943
2018-03-22 00:00:00,57.1741312907128,28.1091119143924
2018-03-23 00:00:00,57.3468686772773,28.0025619917081
2018-03-24 00:00:00,57.5155371632682,28.0843740290672
2018-03-25 00:00:00,57.6926136685122,28.1288488925431
2018-03-26 00:00:00,57.8558910818018,28.0957152554791
2018-03-27 00:00:00,58.013245379152,27.8460149718856
2018-03-28 00:00:00,58.2870164782249,27.6518795405054
2018-03-29 00:00:00,58.4315182516719,27.5148240450293
2018-03-30 00:00:00,58.5641984618036,27.5302652875903
2018-03-31 00:00:00,58.6977569577183,27.5434949174064
2018-04-01 00:00:00,58.82648154274,27.8588401068071
2018-04-02 00:00:00,58.9587829436702,27.9165965460858
2018-04-03 00:00:00,59.0985470782528,28.1617849450819
2018-04-04 00:00:00,59.3486473886824,28.2476617424601
2018-04-05 00:00:00,59.4766048096626,28.5845454638128
2018-04-06 00:00:00,59.6017132498654,28.7755054016767
