DateTime,Estimated TWh per Year,Minimum TWh per Year
2020-02-27 00:00:00,11.2454738875,2.90802127785903
2020-02-28 00:00:00,11.3668517905,2.86630896828116
2020-02-29 00:00:00,10.932771124,2.87847269635844
2020-03-01 00:00:00,10.8501847275,2.84508518998108
2020-03-02 00:00:00,11.4885263655,2.79759881334936
2020-03-03 00:00:00,11.163725896,2.82903452734763
2020-03-04 00:00:00,11.1606866505,2.85645879078587
2020-03-05 00:00:00,11.3190836565,2.87105470872252
2020-03-06 00:00:00,12.15415252,2.79330747250286
2020-03-07 00:00:00,11.851388378,2.8487318263548
2020-03-08 00:00:00,10.1118421415,2.89553822465473
2020-03-09 00:00:00,9.9670252525,2.87283500607168
2020-03-10 00:00:00,9.998878547,2.87186280798931
2020-03-11 00:00:00,9.6652775625,2.83175965042398
2020-03-12 00:00:00,5.501792241,2.83944729047267
2020-03-13 00:00:00,6.6971492465,2.78978835410676
2020-03-14 00:00:00,6.0626568255,2.71027618828939
2020-03-15 00:00:00,6.1419710335,2.73550882095619
2020-03-16 00:00:00,5.4817010715,2.74626549380921
2020-03-17 00:00:00,5.851227619,2.68177272801187
2020-03-18 00:00:00,5.8479030165,2.7298247780767
2020-03-19 00:00:00,6.8293085195,2.73796287668572
2020-03-20 00:00:00,6.5526476445,2.71919866688191
2020-03-21 00:00:00,6.6136861565,2.76823708135019
2020-03-22 00:00:00,6.101179327,2.69968908636799
2020-03-23 00:00:00,6.7722701155,2.6915811303991
2020-03-24 00:00:00,6.9580381065,2.77499737896418
2020-03-25 00:00:00,6.7890057305,2.7117786139412
2020-03-26 00:00:00,6.909462191,2.76768206578926
2020-03-27 00:00:00,6.672833859,2.76646404410965
2020-03-28 00:00:00,6.526751661,2.76758855023727
2020-03-29 00:00:00,6.252024264,2.7922522331793
2020-03-30 00:00:00,6.6190137695,2.82007577617304
2020-03-31 00:00:00,6.648946142,2.75115780153085
2020-04-01 00:00:00,6.771813829,2.72406155410047
2020-04-02 00:00:00,7.0349433145,2.79948811076201
2020-04-03 00:00:00,7.056672969,2.77918435550936
2020-04-04 00:00:00,7.1847455195,2.7381343253081
2020-04-05 00:00:00,7.103987481,2.75763680777779
2020-04-06 00:00:00,8.4243737765,2.69316998691077
2020-04-07 00:00:00,8.173017877,2.6970684918894
2020-04-08 00:00:00,8.613715957,2.76634067997441
2020-04-09 00:00:00,8.465564136,2.77287896596691
2020-04-10 00:00:00,7.8375089645,2.79895686641794
2020-04-11 00:00:00,7.874935371,2.7443997907154
2020-04-12 00:00:00,7.9977354235,2.80536707534846
2020-04-13 00:00:00,7.8397029065,2.77105346756028
2020-04-14 00:00:00,7.9153893065,2.81832637466796
2020-04-15 00:00:00,7.6180405235,2.81518384376474
2020-04-16 00:00:00,8.616444332,2.81713902702794
2020-04-17 00:00:00,8.5660308605,2.78699566505314
2020-04-18 00:00:00,9.362174664,2.80860009055103
2020-04-19 00:00:00,9.0116714055,2.73693013671807
2020-04-20 00:00:00,8.502203566,2.72356661346146
2020-04-21 00:00:00,8.5236793995,2.76495016625533
2020-04-22 00:00:00,9.079819059,2.75125585602864
2020-04-23 00:00:00,9.2330893845,2.81171499683532
2020-04-24 00:00:00,9.3383484495,2.76510108280083
2020-04-25 00:00:00,9.649735169,2.74920368906454
2020-04-26 00:00:00,9.808214811,2.76653645539088
2020-04-27 00:00:00,9.778719015,2.70905524686513
2020-04-28 00:00:00,9.8231538595,2.71349088950367
2020-04-29 00:00:00,10.7171742015,2.77096680301422
2020-04-30 00:00:00,10.2936322165,2.82765362802725
2020-05-01 00:00:00,10.6025618655,2.86592048036728
2020-05-02 00:00:00,10.6783499545,2.90137504425151
2020-05-03 00:00:00,10.4720714455,2.84545312707238
2020-05-04 00:00:00,10.326988143,2.90955310795081
2020-05-05 00:00:00,10.2280417165,2.93650326473365
2020-05-06 00:00:00,10.089553161,2.86126773615092
2020-05-07 00:00:00,10.5996719415,2.79460827922558
2020-05-08 00:00:00,10.5660693845,2.82815921425348
