Date,Price,Market_Cap,Energy_TWh_Annual,electricity_price,daily_energy_kwh,daily_cost_usd,cumulative_cost,CEIR,log_CEIR,post_china_ban
2023-10-23,29929.0,584764160962.1393,132.983373991494,0.08074747500000001,364338010.9356,29419374.42957209,28062853480.888546,20.83765862799295,3.036761860669074,1
2023-10-24,31540.0,616262366672.7219,128.384524909413,0.08074747500000001,351738424.4093507,28401989.63153344,28091255470.52008,21.937871994345308,3.0882144580895097,1
2023-10-25,33642.5,657366591456.2351,128.645280562508,0.08074747500000001,352452823.458926,28459675.550929047,28119715146.07101,23.37742711977951,3.1517709037856365,1
2023-10-26,34686.5,677790143474.0297,130.327428487873,0.08074747500000001,357061447.9119808,28831810.33873648,28148546956.409748,24.07904551960147,3.1813419817647137,1
2023-10-27,34186.0,668033821390.343,133.472416348824,0.08074747500000001,365677853.0104767,29527563.294017147,28178074519.703766,23.707575225667547,3.165794626845373,1
2023-10-28,34091.0,666201012773.4679,135.362935946001,0.08074747500000001,370857358.7561671,29945795.30472964,28208020315.008495,23.61743239453801,3.1619851001414636,1
2023-10-29,34193.0,668217941089.2882,134.08014720218,0.08074747500000001,367342869.04706854,29662009.134806447,28237682324.143303,23.664050520108013,3.1639570408591675,1
2023-10-30,34577.5,675755961172.8765,135.241583596596,0.08074747500000001,370524886.56601644,29918949.014867254,28267601273.15817,23.905670475639134,3.174115689191086,1
2023-10-31,34434.0,672975312330.4858,140.292427387329,0.08074747500000001,384362814.7598055,31036326.77574703,28298637599.933914,23.78119123063569,3.168894983810998,1
2023-11-01,34648.0,677181651958.0146,140.93713217615,0.08074747500000001,386129129.249726,31178952.210864022,28329816552.14478,23.903495834912032,3.1740247174843437,1
2023-11-02,35329.84,690532349410.1964,140.147206860802,0.08074747500000001,383964950.3035671,31004200.225513533,28360820752.370293,24.348108802615815,3.1924541792686387,1
2023-11-03,34908.0,682311457421.9269,137.617769962854,0.08074747500000001,377034986.1996,30444623.12227755,28391265375.49257,24.03244266847297,3.1794046953718396,1
2023-11-04,34611.0,676530179395.1068,138.471453721027,0.08074747500000001,379373845.81103283,30633480.130280234,28421898855.62285,23.803130917879027,3.16981712319672,1
2023-11-05,34843.75,681103699937.6163,141.670054642496,0.08074747500000001,388137136.0068384,31341093.686283786,28453239949.30913,23.937650023372967,3.1754525342161797,1
2023-11-06,35088.0,685902332730.617,137.173610952688,0.08074747500000001,375818112.1991452,30346363.619347677,28483586312.92848,24.08061699798284,3.18140724295218,1
2023-11-07,35029.75,684787794101.7074,133.537852940013,0.08074747500000001,365857131.3425014,29542039.566650353,28513128352.49513,24.01657880664585,3.178744375477011,1
2023-11-08,35499.0,693985492204.211,133.726901593478,0.08074747500000001,366375072.8588438,29583862.036292672,28542712214.53142,24.31392948883446,3.191049416106137,1
2023-11-09,35594.0,695867190170.046,133.777945783559,0.08074747500000001,366514919.9549562,29595154.33618983,28572307368.86761,24.354602559269082,3.192720848474938,1
2023-11-10,36543.25,714450290278.8176,136.320417277817,0.08074747500000001,373480595.2816904,30157615.03049342,28602464983.898106,24.978626516316716,3.218020519851794,1
2023-11-11,37290.0,729075505240.2272,135.595053315836,0.08074747500000001,371493296.7557151,29997145.69244969,28632462129.590557,25.463248739854457,3.2372361867113377,1
2023-11-12,36987.0,723176824197.2709,135.851816846768,0.08074747500000001,372196758.4842959,30053948.450791728,28662516078.041348,25.230751627953005,3.2280635532497692,1
2023-11-13,37086.61,725149898169.6696,135.807466744243,0.08074747500000001,372075251.35409033,30044137.05683313,28692560215.09818,25.273098417620183,3.229740526373722,1
2023-11-14,36500.0,713705050864.8195,137.316156576345,0.08074747500000001,376208648.1543699,30377898.411628783,28722938113.509808,24.847912426101317,3.2127737420159175,1
2023-11-15,35583.0,695798857705.3575,138.09649589105,0.08074747500000001,378346564.0850685,30550529.724794973,28753488643.234604,24.198763021024643,3.1863015170225406,1
2023-11-16,37642.0,736086882476.4125,139.783240193386,0.08074747500000001,382967781.3517425,30923681.3505053,28784412324.58511,25.57241308858378,3.241514156715184,1
2023-11-17,35974.0,703493919143.4161,140.298924682004,0.08074747500000001,384380615.5671343,31037764.145991795,28815450088.731102,24.413775144138125,3.1951475280855144,1
2023-11-18,36411.0,712064682554.4106,139.771249258761,0.08074747500000001,382934929.4760576,30921028.644494727,28846371117.375595,24.684723068181665,3.206184553020458,1
2023-11-19,36562.0,715042733390.8739,141.617431773012,0.08074747500000001,387992963.76167667,31329452.141521897,28877700569.517117,24.761068897073567,3.2092726172025796,1
2023-11-20,36620.0,716202115271.8031,147.950118085748,0.08074747500000001,405342789.2760219,32730406.74349585,28910430976.260612,24.773138659188522,3.209759947593002,1
2023-11-21,37430.0,732069452137.7485,149.999239273377,0.08074747500000001,410956819.92706025,33183725.543139804,28943614701.803753,25.292951819598617,3.230525772716098,1
2023-11-22,36845.0,720653017445.4701,149.284008010662,0.08074747500000001,408997282.22099185,33025497.82120749,28976640199.62496,24.87013720295969,3.2136677746058733,1
